ts_code,name,up_limit_times
000529.SZ,广弘控股,1
600726.SH,华电能源,1
300075.SZ,数字政通,1
300074.SZ,华平股份,1
000610.SZ,西安旅游,1
300073.SZ,当升科技,1
002864.SZ,盘龙药业,1
603730.SH,岱美股份,1
688419.SH,耐科装备,1
300057.SZ,万顺新材,1
000625.SZ,长安汽车,1
300051.SZ,琏升科技,1
603225.SH,新凤鸣,1
603727.SH,博迈科,1
688432.SH,有研硅,1
300036.SZ,超图软件,1
300035.SZ,中科电气,1
688439.SH,振华风光,1
300031.SZ,宝通科技,1
603725.SH,天安新材,1
688448.SH,磁谷科技,1
600754.SH,锦江酒店,1
603722.SH,阿科力,1
000636.SZ,风华高科,1
688450.SH,光格科技,1
300021.SZ,大禹节水,1
000607.SZ,华媒控股,1
300076.SZ,GQY视讯,1
603733.SH,仙鹤股份,1
000544.SZ,中原环保,1
603766.SH,隆鑫通用,1
688395.SH,正弦电气,1
688396.SH,华润微,1
300132.SZ,青松股份,1
000534.SZ,万泽股份,1
688722.SH,同益中,1
300126.SZ,锐奇股份,1
600685.SH,中船防务,1
603260.SH,合盛硅业,1
688719.SH,爱科赛博,1
603258.SH,电魂网络,1
688718.SH,唯赛勃,1
300083.SZ,创世纪,1
300118.SZ,东方日升,1
300115.SZ,长盈精密,1
688401.SH,路维光电,1
688717.SH,艾罗能源,1
000565.SZ,渝三峡A,1
603755.SH,日辰股份,1
300109.SZ,新开源,1
600707.SH,彩虹股份,1
300099.SZ,尤洛卡,1
300094.SZ,国联水产,1
300087.SZ,荃银高科,1
300070.SZ,碧水源,1
603387.SH,基蛋生物,1
002863.SZ,今飞凯达,1
688613.SH,奥精医疗,1
002360.SZ,同德化工,1
002353.SZ,杰瑞股份,1
601311.SH,骆驼股份,1
601318.SH,中国平安,1
601319.SH,中国人保,1
688560.SH,明冠新材,1
603018.SH,华设集团,1
601333.SH,广深铁路,1
601339.SH,百隆东方,1
002340.SZ,格林美,1
002333.SZ,罗普斯金,1
603590.SH,康辰药业,1
002332.SZ,仙琚制药,1
002859.SZ,洁美科技,1
002330.SZ,得利斯,1
601390.SH,中国中铁,1
603589.SH,口子窖,1
688611.SH,杭州柯林,1
002023.SZ,海特高新,1
601500.SH,通用股份,1
601566.SH,九牧王,1
601567.SH,三星医疗,1
002027.SZ,分众传媒,1
002284.SZ,亚太股份,1
002270.SZ,华明装备,1
601599.SH,浙文影业,1
002363.SZ,隆基机械,1
002367.SZ,康力电梯,1
601233.SH,桐昆股份,1
002012.SZ,凯恩股份,1
001328.SZ,登康口腔,1
601156.SH,东航物流,1
002422.SZ,科伦药业,1
002419.SZ,天虹股份,1
603043.SH,广州酒家,1
002412.SZ,汉森制药,1
300236.SZ,上海新阳,1
002408.SZ,齐翔腾达,1
001338.SZ,永顺泰,1
601186.SH,中国铁建,1
002394.SZ,联发股份,1
001367.SZ,海森药业,1
603611.SH,诺力股份,1
688559.SH,海目星,1
603609.SH,禾丰股份,1
001387.SZ,雪祺电气,1
002385.SZ,大北农,1
601212.SH,白银有色,1
001872.SZ,招商港口,1
603035.SH,常熟汽饰,1
002381.SZ,双箭股份,1
001914.SZ,招商积余,1
002376.SZ,新北洋,1
603606.SH,东方电缆,1
688621.SH,阳光诺和,1
002254.SZ,泰和新材,1
601609.SH,金田股份,1
601611.SH,中国核建,1
603529.SH,爱玛科技,1
002056.SZ,横店东磁,1
002170.SZ,芭田股份,1
002160.SZ,常铝股份,1
002057.SZ,中钢天源,1
601858.SH,中国科传,1
601860.SH,紫金银行,1
688603.SH,天承科技,1
002157.SZ,正邦科技,1
601866.SH,中远海发,1
002151.SZ,北斗星通,1
002149.SZ,西部材料,1
002145.SZ,中核钛白,1
688601.SH,力芯微,1
002139.SZ,拓邦股份,1
601886.SH,江河集团,1
002136.SZ,安纳达,1
002135.SZ,东南网架,1
601968.SH,宝钢包装,1
688600.SH,皖仪科技,1
002108.SZ,沧州明珠,1
002107.SZ,沃华医药,1
601918.SH,新集能源,1
002100.SZ,天康生物,1
002096.SZ,易普力,1
002073.SZ,软控股份,1
002174.SZ,游族网络,1
002179.SZ,中航光电,1
688578.SH,艾力斯,1
601811.SH,新华文轩,1
002250.SZ,联化科技,1
601618.SH,中国中冶,1
601619.SH,嘉泽新能,1
002249.SZ,大洋电机,1
601633.SH,长城汽车,1
601636.SH,旗滨集团,1
688580.SH,伟思医疗,1
603567.SH,珍宝岛,1
002236.SZ,大华股份,1
603558.SH,健盛集团,1
603556.SH,海兴电力,1
603439.SH,贵州三力,1
601700.SH,风范股份,1
603538.SH,美诺华,1
002224.SZ,三力士,1
601728.SH,中国电信,1
601766.SH,中国中车,1
688605.SH,先锋精科,1
002202.SZ,金风科技,1
002191.SZ,劲嘉股份,1
601992.SH,金隅集团,1
601799.SH,星宇股份,1
603444.SH,吉比特,1
601801.SH,皖新传媒,1
688589.SH,力合微,1
601137.SH,博威合金,1
002438.SZ,江苏神通,1
688556.SH,高测股份,1
002763.SZ,汇洁股份,1
000922.SZ,佳电股份,1
002746.SZ,仙坛股份,1
002745.SZ,木林森,1
002739.SZ,万达电影,1
000923.SZ,河钢资源,1
688515.SH,裕太微-U,1
603115.SH,海星股份,1
000928.SZ,中钢国际,1
002727.SZ,一心堂,1
000932.SZ,华菱钢铁,1
002723.SZ,小崧股份,1
688662.SH,富信科技,1
688518.SH,联赢激光,1
002696.SZ,百洋股份,1
002690.SZ,美亚光电,1
000959.SZ,首钢股份,1
688658.SH,悦康药业,1
002675.SZ,东诚药业,1
000969.SZ,安泰科技,1
002671.SZ,龙泉股份,1
688655.SH,迅捷兴,1
688652.SH,京仪装备,1
600961.SH,株冶集团,1
000988.SZ,华工科技,1
000990.SZ,诚志股份,1
002758.SZ,浙农股份,1
600893.SH,航发动力,1
000998.SZ,隆平高科,1
002768.SZ,国恩股份,1
000876.SZ,新希望,1
600862.SH,中航高科,1
688671.SH,碧兴物联,1
603385.SH,惠达卫浴,1
000893.SZ,亚钾国际,1
688505.SH,复旦张江,1
688506.SH,百利天恒,1
603136.SH,天目湖,1
603135.SH,中重科技,1
600872.SH,中炬高新,1
603132.SH,金徽股份,1
000898.SZ,鞍钢股份,1
603707.SH,健友股份,1
002825.SZ,纳尔股份,1
002821.SZ,凯莱英,1
688508.SH,芯朋微,1
002817.SZ,黄山胶囊,1
603129.SH,春风动力,1
000900.SZ,现代投资,1
688668.SH,鼎通科技,1
600885.SH,宏发股份,1
002083.SZ,孚日股份,1
000912.SZ,泸天化,1
002772.SZ,众兴菌业,1
000915.SZ,华特达因,1
002648.SZ,卫星化学,1
002641.SZ,公元股份,1
001326.SZ,联域股份,1
002557.SZ,洽洽食品,1
601016.SH,节能风电,1
002548.SZ,金新农,1
002546.SZ,新联电子,1
601022.SH,宁波远洋,1
002538.SZ,司尔特,1
688535.SH,华海诚科,1
001283.SZ,豪鹏科技,1
002517.SZ,恺英网络,1
603638.SH,艾迪精密,1
002498.SZ,汉缆股份,1
002497.SZ,雅化集团,1
001289.SZ,龙源电力,1
002492.SZ,恒基达鑫,1
002483.SZ,润邦股份,1
001299.SZ,美能能源,1
002472.SZ,双环传动,1
001322.SZ,箭牌家居,1
002463.SZ,沪电股份,1
002458.SZ,益生股份,1
688553.SH,汇宇制药-W,1
002452.SZ,长高电新,1
002446.SZ,盛路通信,1
603056.SH,德邦股份,1
603053.SH,成都燃气,1
002443.SZ,金洲管道,1
002554.SZ,惠博普,1
001227.SZ,兰州银行,1
002637.SZ,赞宇科技,1
688529.SH,豪森智能,1
002635.SZ,安洁科技,1
002627.SZ,三峡旅游,1
000999.SZ,华润三九,1
600976.SH,健民集团,1
002614.SZ,奥佳华,1
600980.SH,北矿科技,1
688646.SH,逸飞激光,1
002606.SZ,大连电瓷,1
603080.SH,新疆火炬,1
600988.SH,赤峰黄金,1
002594.SZ,比亚迪,1
002591.SZ,恒大高新,1
002588.SZ,史丹利,1
001216.SZ,华瓷股份,1
600995.SH,南网储能,1
002585.SZ,双星新材,1
001218.SZ,丽臣实业,1
603077.SH,和邦生物,1
603075.SH,热威股份,1
688528.SH,秦川物联,1
002572.SZ,索菲亚,1
601001.SH,晋控煤业,1
002567.SZ,唐人神,1
601003.SH,柳钢股份,1
603073.SH,彩蝶实业,1
301061.SZ,匠心家居,1
603779.SH,威龙股份,1
300745.SZ,欣锐科技,1
600057.SH,厦门象屿,1
300707.SZ,威唐工业,1
301222.SZ,浙江恒威,1
300950.SZ,德固特,1
300706.SZ,阿石创,1
603979.SH,金诚信,1
600039.SH,四川路桥,1
300951.SZ,博硕科技,1
600050.SH,中国联通,1
301218.SZ,华是科技,1
300701.SZ,森霸传感,1
603977.SH,国泰集团,1
688190.SH,云路股份,1
600056.SH,中国医药,1
600058.SH,五矿发展,1
300710.SZ,万隆光电,1
300952.SZ,恒辉安防,1
603970.SH,中农立华,1
605580.SH,恒盛能源,1
300696.SZ,爱乐达,1
600063.SH,皖维高新,1
300953.SZ,震裕科技,1
300695.SZ,兆丰股份,1
600066.SH,宇通客车,1
300955.SZ,嘉亨家化,1
688192.SH,迪哲医药-U,1
300692.SZ,中环环保,1
300691.SZ,联合光电,1
301211.SZ,亨迪药业,1
300708.SZ,聚灿光电,1
605567.SH,春雪食品,1
300690.SZ,双一科技,1
300732.SZ,设研院,1
688093.SH,世华科技,1
300748.SZ,金力永磁,1
301238.SZ,瑞泰新材,1
301613.SZ,新铝时代,1
300936.SZ,中英科技,1
688362.SH,甬矽电子,1
688181.SH,八亿时空,1
301618.SZ,长联科技,1
301628.SZ,强达电路,1
301629.SZ,矽电股份,1
605050.SH,福然德,1
688185.SH,康希诺,1
300733.SZ,西菱动力,1
302132.SZ,中航成飞,1
300712.SZ,永福股份,1
300731.SZ,科创新源,1
300727.SZ,润禾材料,1
300725.SZ,药石科技,1
300938.SZ,信测标准,1
605003.SH,众望布艺,1
600017.SH,日照港,1
300720.SZ,海川智能,1
603998.SH,方盛制药,1
603997.SH,继峰股份,1
603992.SH,松霖科技,1
605566.SH,福莱蒽特,1
603989.SH,艾华集团,1
300945.SZ,曼卡龙,1
688088.SH,虹软科技,1
300689.SZ,澄天伟业,1
688095.SH,福昕软件,1
688083.SH,中望软件,1
600129.SH,太极集团,1
605599.SH,菜百股份,1
301191.SZ,菲菱科思,1
600132.SH,重庆啤酒,1
300644.SZ,南京聚隆,1
300640.SZ,德艺文创,1
300639.SZ,凯普生物,1
300638.SZ,广和通,1
688213.SH,思特威-W,1
300635.SZ,中达安,1
300882.SZ,万胜智能,1
688003.SH,天准科技,1
600153.SH,建发股份,1
600158.SH,中体产业,1
600127.SH,金健米业,1
600160.SH,巨化股份,1
600163.SH,中闽能源,1
300981.SZ,中红医疗,1
688227.SH,品高股份,1
600167.SH,联美控股,1
688229.SH,博睿数据,1
300609.SZ,汇纳科技,1
300604.SZ,长川科技,1
300603.SZ,立昂技术,1
688082.SH,盛美上海,1
301181.SZ,标榜股份,1
688233.SH,神工股份,1
688234.SH,天岳先进,1
300650.SZ,太龙股份,1
300651.SZ,金陵体育,1
600080.SH,金花股份,1
300670.SZ,大烨智能,1
300686.SZ,智动力,1
301207.SZ,华兰疫苗,1
688195.SH,腾景科技,1
600085.SH,同仁堂,1
301206.SZ,三元生物,1
600088.SH,中视传媒,1
300683.SZ,海特生物,1
301205.SZ,联特科技,1
688198.SH,佰仁医疗,1
605589.SH,圣泉集团,1
688200.SH,华峰测控,1
688201.SH,信安世纪,1
600103.SH,青山纸业,1
688205.SH,德科立,1
600125.SH,铁龙物流,1
300667.SZ,必创科技,1
600108.SH,亚盛集团,1
300666.SZ,江丰电子,1
688206.SH,概伦电子,1
300664.SZ,鹏鹞环保,1
300966.SZ,共同药业,1
688207.SH,格灵深瞳,1
301201.SZ,诚达药业,1
300657.SZ,弘信电子,1
300654.SZ,世纪天鸿,1
688209.SH,英集芯,1
301199.SZ,迈赫股份,1
300970.SZ,华绿生物,1
688178.SH,万德斯,1
301602.SZ,超研股份,1
688237.SH,超卓航科,1
301393.SZ,昊帆生物,1
300847.SZ,中船汉光,1
300845.SZ,捷安高科,1
688132.SH,邦彦技术,1
301298.SZ,东利机械,1
301296.SZ,新巨丰,1
300835.SZ,龙磁科技,1
300834.SZ,星辉环材,1
605177.SH,东亚药业,1
301295.SZ,美硕科技,1
300831.SZ,派瑞股份,1
301390.SZ,经纬股份,1
300830.SZ,金现代,1
300829.SZ,金丹科技,1
301395.SZ,仁信新材,1
301369.SZ,联动科技,1
300828.SZ,锐新科技,1
301398.SZ,星源卓镁,1
688143.SH,长盈通,1
605167.SH,利柏特,1
301289.SZ,国缆检测,1
301418.SZ,协昌科技,1
300907.SZ,康平科技,1
300824.SZ,北鼎股份,1
688147.SH,微导纳米,1
300820.SZ,英杰电气,1
688099.SH,晶晨股份,1
300814.SZ,中富电路,1
301458.SZ,钧崴电子,1
301370.SZ,国科恒泰,1
301368.SZ,丰立智能,1
688151.SH,华强科技,1
301312.SZ,智立方,1
300881.SZ,盛德鑫泰,1
300879.SZ,大叶股份,1
300878.SZ,维康药业,1
300876.SZ,蒙泰高新,1
688116.SH,天奈科技,1
300883.SZ,龙利得,1
301317.SZ,鑫磊股份,1
301329.SZ,信音电子,1
688112.SH,鼎阳科技,1
605268.SH,王力安防,1
301314.SZ,科瑞思,1
688117.SH,圣诺生物,1
688111.SH,金山办公,1
301311.SZ,昆船智能,1
605189.SH,富春染织,1
688123.SH,聚辰股份,1
300860.SZ,锋尚文化,1
301349.SZ,信德新材,1
301353.SZ,普莱得,1
301308.SZ,江波龙,1
300859.SZ,西域旅游,1
605305.SH,中际联合,1
300857.SZ,协创数据,1
301358.SZ,湖南裕能,1
301359.SZ,东南电子,1
300891.SZ,惠云钛业,1
300851.SZ,交大思诺,1
300850.SZ,新强联,1
605151.SH,西上海,1
300809.SZ,华辰装备,1
301255.SZ,通力科技,1
300921.SZ,南凌科技,1
301555.SZ,惠柏新材,1
301556.SZ,托普云农,1
300771.SZ,智莱科技,1
301558.SZ,三态股份,1
688170.SH,德龙激光,1
300916.SZ,朗特智能,1
300919.SZ,中伟股份,1
301565.SZ,中仑新材,1
301267.SZ,华厦眼科,1
301566.SZ,达利凯普,1
300768.SZ,迪普科技,1
301266.SZ,宇邦新材,1
300767.SZ,震安科技,1
301577.SZ,美信科技,1
688169.SH,石头科技,1
300763.SZ,锦浪科技,1
300922.SZ,天秦装备,1
301580.SZ,爱迪特,1
301260.SZ,格力博,1
300762.SZ,上海瀚讯,1
688096.SH,京源环保,1
301585.SZ,蓝宇股份,1
301587.SZ,中瑞股份,1
301588.SZ,美新科技,1
300759.SZ,康龙化成,1
300758.SZ,七彩化学,1
300929.SZ,华骐环保,1
300755.SZ,华致酒行,1
301552.SZ,科力装备,1
688168.SH,安博通,1
300806.SZ,斯迪克,1
301280.SZ,珠城科技,1
605339.SH,南侨食品,1
688156.SH,路德环境,1
300798.SZ,锦鸡股份,1
301499.SZ,维科精密,1
688159.SH,有方科技,1
605122.SH,四方新材,1
301502.SZ,华阳智能,1
301507.SZ,民生健康,1
301508.SZ,中机认检,1
301509.SZ,金凯生科,1
300790.SZ,宇瞳光学,1
300911.SZ,亿田智能,1
300788.SZ,中信出版,1
301516.SZ,中远通,1
300775.SZ,三角防务,1
301517.SZ,陕西华达,1
301278.SZ,快可电子,1
301277.SZ,新天地,1
301275.SZ,汉朔科技,1
301519.SZ,舜禹股份,1
300780.SZ,德恩精工,1
301528.SZ,多浦乐,1
301529.SZ,福赛科技,1
301533.SZ,威马农机,1
605369.SH,拱东医疗,1
300915.SZ,海融科技,1
301538.SZ,骏鼎达,1
605090.SH,九丰能源,1
300985.SZ,致远新能,1
300978.SZ,东箭科技,1
300412.SZ,迦南科技,1
603878.SH,武进不锈,1
300404.SZ,博济医药,1
300403.SZ,汉宇集团,1
688028.SH,沃尔德,1
688313.SH,仕佳光子,1
600419.SH,天润乳业,1
600422.SH,昆药集团,1
688315.SH,诺禾致源,1
688062.SH,迈威生物-U,1
688060.SH,云涌科技,1
603856.SH,东宏股份,1
600435.SH,北方导航,1
600436.SH,片仔癀,1
300385.SZ,雪浪环境,1
688059.SH,华锐精密,1
300383.SZ,光环新网,1
600448.SH,华纺股份,1
300381.SZ,溢多利,1
600455.SH,博通股份,1
301097.SZ,天益医疗,1
600458.SH,时代新材,1
603848.SH,好太太,1
300374.SZ,中铁装配,1
301038.SZ,深水规院,1
300373.SZ,扬杰科技,1
300371.SZ,汇中股份,1
301095.SZ,广立微,1
300363.SZ,博腾股份,1
301108.SZ,洁雅股份,1
301109.SZ,军信股份,1
688063.SH,派能科技,1
600379.SH,宝光股份,1
600366.SH,宁波韵升,1
300437.SZ,清水源,1
688297.SH,中无人机,1
300434.SZ,金石亚药,1
301018.SZ,申菱环境,1
603877.SH,太平鸟,1
300430.SZ,诚益通,1
300429.SZ,强力新材,1
688299.SH,长阳科技,1
301020.SZ,密封科技,1
301022.SZ,海泰科,1
301121.SZ,紫建电子,1
603868.SH,飞科电器,1
600398.SH,海澜之家,1
300422.SZ,博世科,1
688301.SH,奕瑞科技,1
688302.SH,海创药业-U,1
301120.SZ,新特电气,1
301119.SZ,正强股份,1
600389.SH,江山股份,1
301023.SZ,江南奕帆,1
301116.SZ,益客食品,1
688306.SH,均普智能,1
301026.SZ,浩通科技,1
600189.SH,泉阳泉,1
300411.SZ,金盾股份,1
300359.SZ,全通教育,1
600479.SH,千金药业,1
300352.SZ,北信源,1
300267.SZ,尔康制药,1
688347.SH,华虹公司,1
300296.SZ,利亚德,1
688038.SH,中科通达,1
688053.SH,思科瑞,1
301048.SZ,金鹰重工,1
301052.SZ,果麦文化,1
301073.SZ,君亭酒店,1
688352.SH,颀中科技,1
688353.SH,华盛锂电,1
688041.SH,海光信息,1
300283.SZ,温州宏丰,1
301071.SZ,力量钻石,1
688358.SH,祥生医疗,1
600529.SH,山东药玻,1
300261.SZ,雅本化学,1
301053.SZ,远信工业,1
301055.SZ,张小泉,1
600566.SH,济川药业,1
300258.SZ,精锻科技,1
301059.SZ,金三江,1
300254.SZ,仟源医药,1
301065.SZ,本立科技,1
300253.SZ,卫宁健康,1
688361.SH,中科飞测,1
301063.SZ,海锅股份,1
300244.SZ,迪安诊断,1
300305.SZ,裕兴股份,1
300306.SZ,远方信息,1
600482.SH,中国动力,1
600507.SH,方大特钢,1
688032.SH,禾迈股份,1
688328.SH,深科达,1
300350.SZ,华鹏飞,1
600487.SH,亨通光电,1
300346.SZ,南大光电,1
600493.SH,凤竹纺织,1
300341.SZ,麦克奥迪,1
688333.SH,铂力特,1
301090.SZ,华润材料,1
300331.SZ,苏大维格,1
300327.SZ,中颖电子,1
301089.SZ,拓新药业,1
600508.SH,上海能源,1
300307.SZ,慈星股份,1
300324.SZ,旋极信息,1
603816.SH,顾家家居,1
688035.SH,德邦科技,1
301041.SZ,金百泽,1
600516.SH,方大炭素,1
300308.SZ,中际旭创,1
600521.SH,华海药业,1
688037.SH,芯源微,1
688055.SH,龙腾光电,1
600523.SH,贵航股份,1
600525.SH,长园集团,1
600526.SH,菲达环保,1
688020.SH,方邦股份,1
301321.SZ,翰博高新,1
600268.SH,国电南自,1
603898.SH,好莱客,1
301172.SZ,君逸数码,1
300505.SZ,川金诺,1
688012.SH,中微公司,1
600283.SH,钱江水利,1
603899.SH,晨光股份,1
600285.SH,羚锐制药,1
300502.SZ,新易盛,1
300564.SZ,筑博设计,1
600295.SH,鄂尔多斯,1
301163.SZ,宏德股份,1
300509.SZ,新美星,1
300990.SZ,同飞股份,1
688077.SH,大地熊,1
603896.SH,寿仙谷,1
301171.SZ,易点天下,1
600312.SH,平高电气,1
600313.SH,农发种业,1
300568.SZ,星源材质,1
688272.SH,富吉瑞,1
301159.SZ,三维天地,1
600218.SH,全柴动力,1
688251.SH,井松智能,1
688275.SH,万润新能,1
300523.SZ,辰安科技,1
300543.SZ,朗科智能,1
688255.SH,凯尔达,1
300541.SZ,先进数通,1
300547.SZ,川环科技,1
300540.SZ,蜀道装备,1
600248.SH,陕建股份,1
300535.SZ,达威股份,1
603916.SH,苏博特,1
688259.SH,创耀科技,1
300517.SZ,海波重科,1
600273.SH,嘉化能源,1
300549.SZ,优德精密,1
603919.SH,金徽酒,1
600226.SH,亨通股份,1
688253.SH,英诺特,1
600222.SH,太龙药业,1
300513.SZ,恒实科技,1
600271.SH,航天信息,1
300557.SZ,理工光科,1
300512.SZ,中亚股份,1
688015.SH,交控科技,1
300490.SZ,华自科技,1
603926.SH,铁流股份,1
300569.SZ,天能重工,1
600329.SH,达仁堂,1
300441.SZ,鲍斯股份,1
301007.SZ,德迈仕,1
688281.SH,华秦科技,1
688293.SH,奥浦迈,1
300458.SZ,全志科技,1
688072.SH,拓荆科技,1
688290.SH,景业智能,1
300577.SZ,开润股份,1
300456.SZ,赛微电子,1
301149.SZ,隆华新材,1
300582.SZ,英飞特,1
688017.SH,绿的谐波,1
300449.SZ,汉邦高科,1
600348.SH,华阳股份,1
600196.SH,复星医药,1
301155.SZ,海力风电,1
301005.SZ,超捷股份,1
688246.SH,嘉和美康,1
300476.SZ,胜宏科技,1
300994.SZ,久祺股份,1
300571.SZ,平治信息,1
300474.SZ,景嘉微,1
300585.SZ,奥联电子,1
300475.SZ,香农芯创,1
688008.SH,澜起科技,1
300440.SZ,运达科技,1
301133.SZ,金钟股份,1
688238.SH,和元生物,1
300586.SZ,美联新材,1
688772.SH,珠海冠宇,0
688006.SH,杭可科技,0
688081.SH,兴图新科,0
688778.SH,厦钨新能,0
603393.SH,新天然气,0
688776.SH,国光电气,0
688102.SH,斯瑞新材,0
688101.SH,三达膜,0
688819.SH,天能股份,0
688113.SH,联测科技,0
688777.SH,中控技术,0
688001.SH,华兴源创,0
688779.SH,五矿新能,0
688633.SH,星球石墨,0
688789.SH,宏华数科,0
688786.SH,悦安新材,0
688630.SH,芯碁微装,0
688106.SH,金宏气体,0
688005.SH,容百科技,0
688793.SH,倍轻松,0
688686.SH,奥普特,0
688009.SH,中国通号,0
688004.SH,博汇科技,0
688108.SH,赛诺医疗,0
688109.SH,品茗科技,0
688696.SH,极米科技,0
688628.SH,优利德,0
688627.SH,精智达,0
688105.SH,诺唯赞,0
688103.SH,国力股份,0
688050.SH,爱博医疗,0
688080.SH,映翰通,0
688799.SH,华纳药厂,0
688626.SH,翔宇医疗,0
688625.SH,呈和科技,0
688051.SH,佳华科技,0
688685.SH,迈信林,0
688683.SH,莱尔科技,0
688687.SH,凯因科技,0
688046.SH,药康生物,0
688056.SH,莱伯泰科,0
688091.SH,上海谊众,0
688636.SH,智明达,0
688097.SH,博众精工,0
688670.SH,金迪克,0
603391.SH,力聚热能,0
688025.SH,杰普特,0
688075.SH,安旭生物,0
688026.SH,洁特生物,0
688726.SH,拉普拉斯,0
688027.SH,国盾量子,0
688681.SH,科汇股份,0
603358.SH,华达科技,0
605377.SH,华旺科技,0
688659.SH,元琛科技,0
688676.SH,金盘科技,0
688029.SH,南微医学,0
688087.SH,英科再生,0
688065.SH,凯赛生物,0
688707.SH,振华新材,0
688663.SH,新风光,0
688669.SH,聚石化学,0
688073.SH,毕得医药,0
688708.SH,佳驰科技,0
688016.SH,心脉医疗,0
688665.SH,四方光电,0
605499.SH,东鹏饮料,0
688070.SH,纵横股份,0
605500.SH,森林包装,0
605507.SH,国邦医药,0
688021.SH,奥福环保,0
688069.SH,德林海,0
688019.SH,安集科技,0
688067.SH,爱威科技,0
688667.SH,菱电电控,0
688076.SH,诺泰生物,0
688737.SH,中自科技,0
688030.SH,山石网科,0
688758.SH,赛分科技,0
688036.SH,传音控股,0
688100.SH,威胜信息,0
688768.SH,容知日新,0
688085.SH,三友医疗,0
688679.SH,通源环境,0
688767.SH,博拓生物,0
603368.SH,柳药集团,0
688697.SH,纽威数控,0
688638.SH,誉辰智能,0
688057.SH,金达莱,0
688079.SH,美迪凯,0
688033.SH,天宜上佳,0
688098.SH,申联生物,0
688639.SH,华恒生物,0
688757.SH,胜科纳米,0
603381.SH,永臻股份,0
688092.SH,爱科科技,0
605365.SH,立达信,0
688011.SH,新光光电,0
603392.SH,万泰生物,0
603380.SH,易德龙,0
688648.SH,中邮科技,0
688750.SH,金天钛业,0
688651.SH,盛邦安全,0
603367.SH,辰欣药业,0
688677.SH,海泰新光,0
603357.SH,设计总院,0
605368.SH,蓝天燃气,0
688013.SH,天臣医疗,0
688739.SH,成大生物,0
688007.SH,光峰科技,0
688363.SH,华熙生物,0
688623.SH,双元科技,0
688296.SH,和达科技,0
688285.SH,高铁电气,0
603886.SH,元祖股份,0
688480.SH,赛恩斯,0
603885.SH,吉祥航空,0
688479.SH,友车科技,0
688289.SH,圣湘生物,0
688291.SH,金橙子,0
688295.SH,中复神鹰,0
688475.SH,萤石网络,0
688472.SH,阿特斯,0
688469.SH,芯联集成-U,0
688468.SH,科美诊断,0
688298.SH,东方生物,0
688280.SH,精进电动-UW,0
688459.SH,哈铁科技,0
688456.SH,有研粉材,0
688455.SH,科捷智能,0
688300.SH,联瑞新材,0
688449.SH,联芸科技,0
603867.SH,新化股份,0
688305.SH,科德数控,0
688443.SH,智翔金泰-U,0
688307.SH,中润光学,0
688433.SH,华曙高科,0
688308.SH,欧科亿,0
688428.SH,诺诚健华-U,0
688283.SH,坤恒顺维,0
603889.SH,新澳股份,0
688520.SH,神州细胞-U,0
688257.SH,新锐股份,0
688517.SH,金冠电气,0
688231.SH,隆达股份,0
688235.SH,百济神州-U,0
603689.SH,皖天然气,0
688236.SH,春立医疗,0
688513.SH,苑东生物,0
688239.SH,航宇科技,0
688247.SH,宣泰医药,0
688248.SH,南网科技,0
688510.SH,航亚科技,0
688509.SH,正元地信,0
688503.SH,聚和材料,0
688258.SH,卓易信息,0
688278.SH,特宝生物,0
688501.SH,青达环保,0
688500.SH,慧辰股份,0
688265.SH,南模生物,0
688266.SH,泽璟制药-U,0
688267.SH,中触媒,0
688268.SH,华特气体,0
688488.SH,艾迪药业,0
688269.SH,凯立新材,0
688271.SH,联影医疗,0
688485.SH,九州一轨,0
688273.SH,麦澜德,0
688276.SH,百克生物,0
688309.SH,恒誉环保,0
688426.SH,康为世纪,0
688425.SH,铁建重工,0
688375.SH,国博电子,0
688388.SH,嘉元科技,0
688387.SH,信科移动-U,0
688386.SH,泛亚微透,0
603811.SH,诚意药业,0
688383.SH,新益昌,0
688382.SH,益方生物-U,0
688345.SH,博力威,0
688349.SH,三一重能,0
688378.SH,奥来德,0
688350.SH,富淼科技,0
688377.SH,迪威尔,0
688376.SH,美埃科技,0
688351.SH,微电生理,0
688310.SH,迈得医疗,0
688355.SH,明志科技,0
688356.SH,键凯科技,0
688357.SH,建龙微纳,0
688373.SH,盟科药业-U,0
688372.SH,伟测科技,0
688371.SH,菲沃泰,0
688370.SH,丛麟科技,0
688359.SH,三孚新科,0
688360.SH,德马科技,0
603797.SH,联泰环保,0
688367.SH,工大高科,0
688366.SH,昊海生科,0
688339.SH,亿华通-U,0
688389.SH,普门科技,0
688338.SH,赛科希德,0
688337.SH,普源精电,0
688420.SH,美腾科技,0
688312.SH,燕麦科技,0
688314.SH,康拓医疗,0
603858.SH,步长制药,0
688418.SH,震有科技,0
688317.SH,之江生物,0
688319.SH,欧林生物,0
688320.SH,禾川科技,0
688411.SH,海博思创,0
688321.SH,微芯生物,0
688410.SH,山外山,0
688408.SH,中信博,0
688403.SH,汇成股份,0
688322.SH,奥比中光-UW,0
688323.SH,瑞华泰,0
688399.SH,硕世生物,0
688398.SH,赛特新材,0
688329.SH,艾隆科技,0
688330.SH,宏力达,0
688331.SH,荣昌生物,0
688334.SH,西高院,0
603817.SH,海峡环保,0
688335.SH,复洁环保,0
688336.SH,三生国健,0
688391.SH,钜泉科技,0
688519.SH,南亚新材,0
688226.SH,威腾电气,0
